F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,Target
-35.88,-100.71,67.71,12,37.26,-610.18,938.16,11.64,5.44,-10.17,-3545.12,-1266.67,-1919.16,-1101.14,161,Europe,-204.54,-1588,6064.76,22114.89,1928.07,-64.35,68.36,-8.8,-2859.27,2.74,3125,-4.32,41.8,996.74,-1523.91,9,48.36,High,67.81
-80.85,-60.09,94.26,4,90.99,-639.46,-1657.44,1.05,2.6,-11.59,-4792.98,-1853.98,-1381.1,-1756.02,149.45,USA,-354.33,-544.02,4766.79,34246.92,2709.45,-42.3,63,-14.64,-1587.99,8.44,-7816.39,-7.79,49.62,1280.34,-2808.54,9,57.42,High,603.16
33.99,-15.93,70.62,2,75.07,-301.9,-435.7,1.12,13,-5.17,-3931.14,-1021.25,-1742.56,-2041.92,160.26,Rest,-187.2,-600.96,7672.95,31714.71,147.03,-42.15,64.56,-16.22,-2442.69,4.1,-130.04,-2.44,19.92,797.2,-2451.72,12,39.42,High,263.67
136.17,-127.29,70.56,8,78.04,-607.34,-71.78,28.54,7.94,-13.24,-4023.34,-1405.52,107.98,-3011.34,184.91,UK,-281.19,-691.82,975.14,25054.95,667.23,-48.54,47.52,-13.49,-2543.37,12.38,2176.53,-4.15,52.82,1131.46,-2281.44,21,36.96,Very high,488.9
38.07,-105.99,55.02,4,91.69,-704.9,1161.26,12.8,15.44,-7.25,-3788.84,-2147.77,-916.76,-1613.06,131.6,Europe,-54.6,-908.74,2644.3,32664.96,1611.66,-21.39,132.92,-4.37,-2011.68,3.96,6972.51,-5.86,51.1,955.85,-645.99,12,34.41,Very low,39.56
84.3,-235.11,72.75,6,82.07,-486.78,-1252.1,0.81,3.1,-8.6,-4815.4,-1712.26,-1605.16,-1943.7,134.72,Europe,-119.58,-479.72,9303.26,22457.19,938.22,-52.32,56.2,-13.24,-3165.75,12.88,1482.62,1.4,40.44,610.21,-1863.33,9,51.9,Low,-8.93
161.46,-180.66,31.53,2,36.69,-392.98,-453.7,0.02,12.58,-8.4,-2743.98,-1624.07,-594.3,-2912.06,222.39,Rest,-135.81,-1789.98,8047.14,27090.12,2092.02,-56.25,61.18,-13.62,-3029.61,4.18,1634,2.96,48.04,1195.88,-2682.57,6,32.1,Low,170.69
-41.91,-188.88,75.45,10,50.09,-483.62,-287.72,4.45,9.82,-7.73,-5634.94,-1701.75,-1150.52,-2289.88,86.74,USA,-166.44,-559.92,7445.12,29616.33,2218.92,-44.94,64.44,-9.19,-2930.52,4.72,-9172.66,2.33,50.9,623.65,-901.41,6,42.66,Very high,163.88
50.34,-179.22,59.64,8,56.93,-502.88,81.72,3.92,1.4,-10.12,-5335.96,-1907.07,-1897.14,-1121.72,239.68,UK,-187.23,-150.92,4408.72,20416.38,2246.31,-41.4,59.16,-11.63,-4262.49,17.94,-324.53,-6.33,55.78,1037.78,-1664.34,12,35.43,Very high,-8.93
177.12,-74.52,82.02,12,81.5,-334.32,-245.46,0.98,5.36,-9.98,-3807.2,-1782.23,149.54,-1932.72,141.15,Europe,-357.15,-957.5,-1883.62,34291.83,1290.6,-55.26,66.26,-10.22,-4092.3,5.68,1647.82,1.02,46.38,1230.42,-421.77,15,41.88,High,60.92
44.91,-64.17,60.69,4,55.56,-544.76,-875.46,0.2,14.02,-8.35,-4034.58,-1488.76,-3028.92,-2926.9,141.6,Rest,-137.79,-225.74,9590.77,31097.46,-139.05,-40.77,55.56,-12.18,-1437.33,12.3,2098.91,-2.74,48.9,558.67,1478.52,15,23.07,Very low,52.4
-95.88,-20.64,55.53,4,71.58,-397.82,-130.44,0.06,4.78,-10.17,-1963.22,-1251.51,-1833,-822.8,263.12,USA,-97.59,-422.06,1267.54,43149,2642.76,-48.3,41.62,-10.47,-1170.33,17.98,1057.07,0.88,55.4,883.19,-573.93,15,60.15,Medium,71.02
149.79,-58.38,60.99,2,105.79,-467.28,-1843.68,22.51,10.58,-16.06,-3940.06,-1640.17,-1995.72,-2664.48,162.86,Europe,-182.37,-288.46,12825.69,15435.15,168.99,-45.9,60.98,-14.58,-3415.59,7.8,6572.85,2.34,50.22,907.42,-1454.22,9,52.86,Very low,188.22
-178.71,-108.51,59.58,10,105.27,-601.18,-888.76,1.75,5.68,-11.63,-3417.1,-1488.03,-194.6,-1762.46,170.7,Rest,-154.41,-68.5,-1633.75,27077.88,1640.97,-8.73,77.8,-17.7,-3356.01,16.58,6835.83,-5.42,45.42,655.31,-2146.17,18,36.57,High,42.32
47.85,-166.98,63.42,10,124.02,-418.22,722.88,0.44,2.76,-10.8,-4386.7,-2227.84,-2483.86,-2237.3,150.34,Rest,-372.3,-1240.36,5174.8,34489.98,1691.85,-29.28,45.94,-13.3,-2534.46,2.78,3508.58,0.38,34.24,1164.06,-1597.65,18,38.13,Medium,315.9
-12.12,-192.27,94.38,10,77.59,-306.16,-508.36,0.01,0.82,-10.16,-3100.96,-2274.4,-649.38,-2243.74,79.76,Europe,-180.57,-979.5,955.6,9003,93.87,-77.04,43.26,-13.72,-2473.71,18.12,8161.68,-2.14,53.4,964.51,-867.51,18,27.42,High,-8.93
-122.82,-48.84,63.48,8,78.03,-555.7,23,10.16,4.34,-3.22,-2953.24,-2216.96,-1547.14,-1797.54,130.42,UK,-134.49,-1251.42,5725.03,43799.43,1189.71,-45.45,65.16,-5.81,-2165.28,8.52,1196.35,0.7,39.64,803.31,-1236.6,12,23.13,Very high,-8.93
-23.34,-26.04,53.73,10,97.44,-527.42,-339.74,0.03,11.04,-11.13,-4108.62,-2013.91,-1969.54,-1964.46,162.21,Europe,-232.89,-992.34,7086.64,12212.85,2319.63,-59.85,60.22,-9.68,-2558.13,0.88,490.95,1.66,48.84,769.53,-2159.85,12,31.23,Medium,113.63
-3.63,33.45,76.53,8,76.89,-410.52,767.68,0.66,0.94,-11.36,-3816.58,-1869.79,-2214.74,-3288.46,92.17,USA,-303.75,-2259.12,1929.1,22535.13,749.61,-52.14,59.36,-9.23,-3001.02,8.74,-2584.73,-5.52,50.2,1244.89,-2123.7,15,41.52,Very low,54.14
-77.88,-129.03,63.12,10,62.55,-508.14,-835.14,0.12,15.3,-7.51,-3645.7,-2275.29,-1990.82,-1250.22,146.04,Europe,-253.86,-1385.74,4296.88,34690.44,394.38,-45.51,57.16,-12.86,-3035.64,8.74,2393.26,2.41,62.34,595.82,-807.33,12,54,Low,-8.93
-2.91,-32.13,79.83,0,45.57,-590.04,-3202.32,14.43,9.36,-11.04,-3789.08,-1526.38,-968.72,-1510.6,148.27,USA,-216.93,-762.86,1670.17,30985.56,3043.77,-62.49,49,-17.05,-2467.89,2.76,-1950.79,-3.3,61.78,529.33,-636.96,12,38.25,Very low,662.06
-73.11,-113.97,56.07,8,27.87,-614.72,-434.12,19368.16,9.82,-10.5,-2756.72,-1442.1,-2415.36,-1832.2,110.23,UK,-159.51,-1302.96,9145.83,31242.6,2371.11,-61.38,58.46,-12.99,-440.07,8.06,5370.57,-6.4,62.38,1310.89,-1987.5,9,5.43,Low,69.17
89.61,-133.71,67.05,4,81.21,-449.16,-950.52,3.01,3.6,-8.34,-2635.56,-1882.96,-1510.76,-3022.94,178.62,USA,-384.84,-613.52,3126.11,40615.53,1540.05,-40.14,62.78,-13.86,-3953.52,22.4,-55.6,-3.97,52.1,1180.86,-1111.71,12,51.87,Low,-8.93
-111.6,-217.14,81.63,10,67.6,-455.8,-1840.36,114.84,5.62,-9.78,-2977.98,-1827.19,-855.08,-709.94,154.33,USA,-448.32,-788.24,-1713.5,21681.84,985.44,-52.71,67.52,-12.45,-3237.51,7.7,2387.65,-6.06,41,357.4,-1953.06,9,48.87,Very high,84.65
-124.65,78.42,57.9,8,30.61,-542.08,-1833.92,0.67,6.16,-8.53,-3464,-1713.47,-1447.16,-1557.92,146.68,USA,-189.15,-780.64,7191.03,29897.82,1259.04,-39.75,61.54,-11.21,-2229.18,13.52,4412.89,-2.07,40.1,759.12,-1288.86,18,36,Very high,307.49
152.01,-67.56,54.3,4,37.41,-506.12,-98.94,2.62,3.7,-11.75,-3323.56,-1740.99,-1441.56,-1986.84,134.37,Europe,-124.68,-1242.74,6758.82,27445.56,2066.64,-45.36,54.58,-19.74,-2539.56,1.52,-11578.98,-3.25,49.34,993.41,-866.7,12,22.08,Medium,249.07
219.84,30.66,66.15,4,88.79,-471.38,315.78,7.76,2.42,-10.36,-3735.54,-1262.3,-2684.98,-1229.64,115.6,UK,-251.76,-669.48,3396.93,35908.5,-580.65,-53.91,58.42,-12.54,-1758.15,5.82,3754.92,-0.87,51.9,803.78,-1402.32,9,34.92,Very high,504.17
19.98,-109.17,88.95,8,86.51,-574.64,-1179.96,27.92,5.9,-14.5,-3547.9,-1910.9,-1766.46,-1304.42,121,UK,-231.12,-268.9,7431.52,16154.01,2106.06,-47.13,72.06,-13.97,-2838.57,1.24,-3555.9,-3.28,43.48,828.69,-1292.31,9,32.01,Very low,400.27
3.75,-130.14,58.41,4,69.58,-608.18,-657.34,0.02,2.66,-7.88,-3207.54,-1914.94,-1504.98,-3435.88,201.11,Rest,-123.78,-656.52,4025.03,16794.84,509.67,-36.9,68.08,-14.44,-3348.72,5.32,422.73,-2.57,54.8,748.3,-1906.62,15,41.79,High,258.64
20.19,-154.71,53.25,6,104.11,-497.72,-1015.96,2224.88,4.5,-8.95,-3727.38,-1378.51,-2344.3,-2352.58,126.07,UK,-105.69,-733.92,2338.83,42676.38,2063.88,-68.49,58.54,-21,-1746.39,7.28,61.01,-1.55,42.64,1342.45,426.51,21,55.71,Low,389.71
80.13,-170.28,60,4,38.8,-465.56,-1086.4,0.06,15.86,-9.2,-4941.88,-2420.61,-878.92,-2037.94,125.26,USA,-313.8,-422.34,5366.57,29640.33,137.97,-55.11,59.86,-6.13,-4790.82,5.36,1994.93,-2.97,50.26,520.15,-1281.18,18,47.91,Very high,730
-137.13,-147.63,62.1,6,31.61,-458.68,1020.6,0.22,9.78,-7.7,-3860.52,-1263.37,-1551.14,-2043.52,118.03,Europe,-152.07,-1930.08,12956.28,23782.35,1238.46,-73.35,58.26,-14.08,-2725.83,3.84,3414.75,-1.88,65.94,253.83,-3067.89,15,43.59,Medium,137.18
19.44,-170.13,77.58,6,50.51,-442.5,5.16,0.33,10.54,-5.56,-3262.02,-1256.61,-1665.56,-1642.84,147.38,UK,-204.39,51.32,1992.47,27169.32,569.58,-53.01,62.46,-8.9,-2859.42,9.04,7256.78,-0.78,43.42,1189.05,-2304.33,18,20.22,Very high,231.12
146.01,-159.09,67.08,10,62,-447.5,-1923.14,312.59,3.34,-15.43,-4060.76,-2060.07,-899.32,-2242.34,108.69,Rest,-169.47,-1742.7,2312.22,28011.81,2202.09,-50.97,63.48,-10.1,-1062.63,3.4,1108.04,-0.25,48.62,357.85,93.57,18,37.23,Low,364.89
56.19,-266.28,33.72,8,111.7,-394.46,-674.14,31.25,5.06,-13.84,-3220.64,-1255.29,-1300.68,-3433.62,119.54,UK,-314.1,-2100.66,2038.12,27414.84,393.9,-46.71,56.26,-11.6,-2115.51,7.74,10169.48,-2.16,64.16,999.16,-1125.42,9,49.56,Medium,292.67
85.02,-97.98,65.13,16,110.77,-535.48,-770.5,2.29,3.34,-0.83,-2168.14,-1598.64,-1558.86,-1719.46,85.14,UK,25.11,-813.6,771.17,30623.37,1976.46,-49.92,59.08,-8.7,-2900.52,8.22,1732.48,-2.97,38.44,836.11,-1112.4,24,36.33,Very high,-8.93
24.54,-91.83,96.39,6,115.75,-467.98,-610.06,31.01,2.34,-4.22,-4058.68,-1412.94,-2655.08,-2276.68,171.33,Rest,-283.53,-669.58,10072.11,38158.41,1488.72,-74.13,44.42,-7.44,-1586.7,4.3,2351.47,-4.59,52.8,759.15,-2436.87,9,23.67,Very low,-8.93
-24.99,-234.9,64.65,14,75.94,-215.22,-906.34,1150.25,8.02,-9.87,-2710.92,-1548.17,-1781.88,-1846.62,149.67,Rest,-508.56,-1635.22,3224.52,23896.05,1325.61,-51.36,54.76,-7.75,-1956.66,13.44,-5036.69,1.09,49.18,1442.98,-1323.63,9,31.92,Very high,-8.93
43.44,5.55,96.51,10,71.72,-520.54,-1380.48,0.01,13.3,-7.91,-2976.18,-2140.99,53.28,-1748,189.42,USA,-276.48,-851.1,4306.03,15393.18,1926.36,-60.06,60.6,-16.25,-3332.82,10.08,7277.39,-5.03,36.26,518.04,-126.39,9,43.98,Very high,-8.93
118.11,-148.2,69.57,10,139.24,-542.94,-970.88,198.59,13.88,-7.67,-5237.46,-1918.56,-2783.18,-2930.02,141.5,UK,-288.42,-686.3,1730.94,19445.7,2548.53,-52.89,52,-17.6,-1801.47,11.78,-3489.45,-1.08,56.18,708.3,-1262.1,12,32.43,Low,-8.93
-26.49,-70.77,104.67,4,27.85,-536.16,-389.42,0.12,1.66,-7.17,-3904.86,-1870.2,-2518.52,-2417.14,109.99,USA,-172.62,-1750.02,2129.07,50589.69,1110.45,-55.92,70.32,-7.73,-2575.59,12.28,9994.56,-3.67,54.32,376.7,-1688.4,6,18.6,Medium,-4.41
-139.89,-143.97,63.84,6,99.15,-540.12,101.56,0.44,9.56,-8.93,-3437.56,-1609.5,-1603.86,-1911.94,154.94,UK,-117.33,-565.12,7252.79,11331.12,1295.16,-43.89,61.48,-17.24,-2411.49,6.52,2846.37,-2.88,50,563.17,-1157.79,9,28.17,Very low,-8.93
123.12,-245.1,67.44,2,102.85,-484.2,-154.52,2.11,5,-8.86,-3867.86,-2255.01,-3060.62,-1880.52,130.12,UK,-491.16,157.22,5655.11,40745.73,2010.18,-46.47,72.22,-12.2,-3283.98,14.92,2279.33,-5.44,38.98,732.03,-1027.53,12,39.18,High,252.41
108.36,-269.61,41.67,8,69.97,-479.26,-770.88,0,7,-8,-2767.28,-1880.15,-1898.84,-2616.64,167.79,Rest,-196.32,-1333.06,6468.21,32505.51,1638.12,-63.69,62.66,-12.01,-3893.82,4.72,3966.15,-5.68,61.5,1054,-1149.24,6,45.33,Low,18.38
-27.45,-196.53,68.19,8,77.06,-491.6,-92.66,7.37,4.84,-14.14,-3532.96,-1388.4,-2050.78,-2573.44,179.68,USA,-96.48,-911.82,6358.82,31379.01,1443.48,-66.51,59.8,-18.71,-2043.72,3.24,14672.5,-7.67,35.92,743.17,-2229.15,9,26.01,Very high,733.17
-61.38,-77.85,72.54,12,99.59,-501.42,-455.74,0.11,5.88,-12.21,-3130.06,-1816.34,-1380.3,-1877.04,131.19,UK,-139.32,-1135.88,7573.4,39084.81,1356.36,-56.52,59.94,-10.15,-2956.44,11.08,1554.89,-0.18,58.86,828.95,188.01,9,30.57,Low,-8.93
16.05,-87.72,69.81,6,32.96,-671.16,287.72,0.01,4.72,-7.48,-3672.86,-1057.24,-1151.14,-1689.14,157.86,USA,-216.81,-231.08,7796.9,36510.42,1336.32,-52.89,31.5,-15.38,-5312.79,2.74,1905.02,-6.67,50.7,1082.47,-2180.64,3,23.28,High,299.15
-78.96,-226.05,76.38,10,61.65,-478.4,2426.4,0.08,5.8,-14.59,-3942.66,-1448.16,-2272.9,-2028.08,193.47,UK,-272.43,-1121.22,2384.39,12741.18,2948.31,-46.26,62.52,-16.83,-3629.91,8.64,1380.95,-3.45,40.62,460.46,-811.74,6,45.21,Medium,27.22
130.29,-180.33,68.73,14,91.32,-617.54,914.3,2.78,20.76,-6.95,-2258.02,-1841.69,-1662.54,-2260.2,129.85,Rest,-189,84.78,8963.56,22192.86,1989.45,-61.77,66.38,-8.35,-3389.64,18.84,-5431.37,-5.56,54.66,1056.39,-2230.53,18,28.38,Low,-8.93
2.85,-375.93,66.96,8,39.56,-405.04,-442.6,36.22,6.1,-12.28,-4056.8,-1970.13,-2365.84,-1621.32,147.19,UK,-299.91,-415.86,10810.82,11102.76,1801.98,-51.63,44.54,-13.95,-3101.31,7.04,2702.93,-4.98,52.46,739.55,-1865.61,9,35.61,Low,149.4
-82.44,-131.79,81.12,6,71.62,-477.08,-1426.04,17.59,3.38,-6.48,-3623.12,-1625.67,-613.86,-2356.34,131.75,UK,-235.26,-774.52,8529.66,20098.44,1552.02,-69.48,44.26,-10.57,-2662.17,3.82,2698.92,2.03,46.42,399.67,-636.06,15,52.5,Medium,292.07
4.74,-100.17,71.31,8,58.97,-431.56,-480.64,0.57,9.86,-7.67,-3239.26,-1493.95,-2317.36,-2342.24,172.09,UK,-155.97,-659.78,8053.05,22258.65,1243.11,-50.49,69.02,-22.05,-3170.31,3.08,2578.33,-1.1,39.48,486.69,-1155.6,9,9.45,Medium,125.15
-8.67,-95.46,56.61,10,105.72,-512.42,-2153.24,0.05,16.6,-12.17,-3572.38,-1493.29,-2058.66,-1599.08,68.82,USA,-370.74,-1816.24,3883.61,41799.48,794.13,-51.18,67.18,-16.96,-3093.21,1.46,-408.08,0.79,55.34,1203.19,-1491.6,9,27.3,High,649.8
32.82,-67.23,72.72,2,18.25,-400.68,-378.78,16.73,3.5,-8.23,-4135.34,-1187.04,-2935.64,-1527.64,194.51,UK,-414.57,-1155.02,3863.82,38787.57,1603.5,-49.26,55.54,-10.94,-3846.99,2.4,2062.29,3,50.64,1146.91,-1358.94,12,35.4,Low,449.05
-74.73,-87.3,70.29,4,117.52,-436.38,-1770.06,0.16,3.62,-15.02,-3709.56,-1565.74,-658.58,-2320.78,103.8,Europe,-285.93,-1406.48,6853.46,31026.24,1796.61,-50.4,59.44,-13.04,-1745.19,4.94,4845.63,0.06,52.16,468.44,-303.24,21,33.06,Very high,486.97
-3.18,-169.74,94.35,8,66.56,-284.62,-1023.22,2.75,6.4,-16.3,-4034.44,-1591.39,-2844.98,-2770.34,160.66,USA,-152.37,-1306.42,5419.36,11635.44,2048.64,-73.86,68.58,-8.97,-2190.99,4.92,3426.4,-2.53,47.12,715.99,188.19,12,21.99,Medium,688.1
-49.5,-89.58,37.2,4,33.54,-447.22,-356.12,17.6,8,-10.43,-3776.3,-1834.47,-3320.78,-2818.64,157.53,Rest,-55.14,-1750.16,3546.8,28720.5,2075.61,-47.13,65.64,-15.9,-3319.65,0.44,477.75,-2.34,38.62,1060.27,-978.75,12,33.36,Low,324.86
-17.85,82.47,62.19,8,107.56,-368.06,594.88,1.54,2.56,-10.11,-3919.36,-1920.68,-1092.4,-3197.98,107.78,USA,-188.91,-155.68,2445.55,36083.13,930.57,-86.91,49.32,-14.28,-2868.51,6.68,2629.97,-2.43,56.14,786.79,-1116.6,9,34.71,Medium,170.16
-18.69,-137.1,76.86,6,75.15,-516.88,-405.96,0.01,1.44,-15.78,-5665.24,-1517.32,-120.5,-1652.9,187.3,Europe,-171.87,-711.28,10836,16800.45,1454.43,-50.7,58.44,-5.44,-2768.34,5.78,-2141.29,0.65,44.98,382.46,-3018.39,12,3.66,Very low,168.63
178.71,-188.28,65.61,2,64.05,-497.8,791.8,93.38,8.1,-12.47,-3896.18,-1842.15,-1725.7,-3437.82,137.33,Europe,-158.7,-1286.52,6618.57,37005.42,2270.22,-104.25,61.54,-13.18,-3444.24,11.78,1675.27,-3.25,57.52,855.57,-2690.25,24,44.34,Medium,286.24
-135.84,56.79,59.4,8,102.28,-419.74,-654.2,7.01,17.1,-11.99,-4357.78,-1741.33,-1318.1,-2794.66,111.63,Rest,-66.93,-17.8,4248.94,26820.45,761.97,-62.16,66.44,-9.6,-3361.17,5.74,6952.64,-10.15,52.04,617.87,-1901.46,24,36.21,Very high,487.67
219,-130.14,66.27,8,86.95,-444.44,50.9,0.2,22.1,-10.46,-3243.2,-1077.04,-1353.24,-3289.92,166.49,USA,-93.96,-341.52,5865.66,16412.01,1393.62,-49.71,38.52,-17.44,-3815.97,27.96,1388.98,-3.62,67.7,1417.63,-1146.57,12,38.19,High,-8.93
55.65,-89.61,69.6,14,55.58,-325.48,-1132.02,0.02,6.18,-8.36,-5471.22,-1827.13,-1272.5,-2549.04,181.45,USA,-250.92,-879.92,728.81,44056.02,912.06,-35.79,61.76,-12.24,-2535.63,12.78,4601.68,-2.82,39.24,884.61,628.98,6,59.25,Medium,-8.93
-1.32,-258.81,67.92,8,64.57,-473.06,-348.5,0.29,10.12,-10.42,-3703.82,-1692.38,-2124.22,-2486.58,154.85,UK,-207.75,-1287.7,3376.29,27719.64,766.5,-65.19,55.28,-11.14,-1948.68,6.34,749.26,-4.96,54.28,1131.45,-1235.61,12,59.73,Very low,-8.93
46.95,-95.67,68.79,10,49.17,-478.22,-735.82,1.7,5.9,-15.96,-4287.2,-1644.16,-1923.16,-2308.74,151.89,Rest,-188.07,-1705.16,7475.2,11651.07,857.43,-64.83,62.08,-4.39,-3446.31,5.18,5449.56,-1.68,47.52,1202.64,-2260.38,6,44.19,Very low,123.29
49.59,-208.14,47.49,14,71.38,-489.08,-954.7,4.8,6.68,-8.16,-3301.86,-2226.55,-1908.68,-2516.44,133.9,UK,-195.81,-770.44,5559.33,24003.21,1853.04,-41.22,69.82,-9.46,-1940.37,7.92,2715.67,-3.07,51.18,958.66,-2524.41,9,43.71,Medium,-8.93
51.24,-166.62,56.46,4,103.34,-442.58,-650.56,102.63,9.74,-4.64,-3858.34,-1988.86,-1918.9,-2959.1,159.92,UK,-197.58,-1771.02,9860.12,12906.39,1661.16,-44.88,66.56,-14.57,-1799.67,0.48,4840.05,-2.04,75.46,1087.53,-1254,9,29.31,Very low,-8.93
-77.7,-176.37,61.29,8,93.1,-449.96,-1111.26,0.01,10.14,-10.15,-4355.38,-1999.55,-3124.48,-2305.94,90.17,Rest,-193.83,-1641.04,7336.51,20432.25,1440.84,-55.05,67.84,-21.07,-2283.45,8.8,6453.51,-2.69,53.54,1134.26,-1194.54,6,33.42,High,79.37
12.75,-261.09,63.78,2,28.55,-525.98,224.86,0.03,3.44,-9.78,-4324.92,-1492.33,-2933.32,-2442.64,144.63,Europe,-191.94,28.04,4797.57,34963.86,383.31,-51.21,60.08,-13.4,-1160.07,8.02,-3670.54,-2.06,50.82,974.82,-1732.2,9,53.97,Very high,182.14
-160.35,-204.51,54.57,2,70.6,-437.44,-884.22,0.15,3.48,-7.21,-3648.06,-1677.91,-2329.04,-2374.34,273.3,Rest,-92.79,-674.48,3957.21,10267.71,1957.35,-1.41,62.04,-15.2,-3292.71,8.14,2028.47,-3.49,49.76,994.48,-1954.74,12,17.97,High,167.04
73.26,-149.76,54.93,8,68.11,-365.58,84.42,2.43,11.44,-9.25,-3794.7,-1768.05,-1627.66,-1303.1,121.09,Rest,-45.57,-1216.34,2226.89,19500,2016.12,-53.22,47.64,-7.69,-4285.68,15.44,-419.38,-3.28,46.3,1185.47,-1797.15,3,34.62,High,-8.93
-130.11,-191.19,55.98,8,89.96,-458.1,-1445.4,0.88,3.84,-4.58,-4010.96,-1573.14,86.32,-2073.58,130.14,UK,-332.34,-646.06,6033.43,26410.08,2000.43,-59.82,62.16,-11.68,-2723.43,4.86,-4958.44,-2.65,54.34,797.38,-259.65,18,39.12,Medium,92.85
-8.46,-49.29,104.01,8,70.06,-581.54,-187.86,0.06,5.84,-8.4,-4502.56,-1263.59,-2201.48,-2190.86,151.7,Rest,-75.45,-1076.36,2652.87,36799.8,1011.18,-31.11,64.4,-6.29,-2620.77,4.06,7903.19,-4.08,51.48,1082.61,-386.67,9,35.19,Low,70.22
24.21,-100.26,56.25,6,56.49,-392.12,-416.76,1.78,5.44,-7.86,-4513.02,-1635.46,-1204.24,-1803.2,175.36,Rest,-352.62,-1264.14,10409.62,29059.29,704.25,-59.7,61.52,-22.06,-989.94,22.28,5539.02,-1.99,51.56,612.71,-263.19,18,4.83,Very low,-8.93
-122.94,59.58,65.94,6,66.77,-325.72,-1096.58,2.73,6.98,-4.36,-4073.5,-1756.13,-1093.46,-2734.7,154.65,Europe,-258.57,-734.2,7153.97,36063.84,2185.56,-51.03,70.3,-18.92,-3406.26,14.86,2917.67,-3.91,56.5,724.07,-1151.31,12,33.15,Very high,-4.34
80.13,-248.52,54.93,10,54.48,-486.5,-272.46,398.79,6.06,-8.73,-4627.08,-1628.05,-1809.54,-2502.38,140.28,USA,-224.85,-865.28,540.6,34481.01,2205.57,-61.35,51.34,-12.59,-3308.91,9.74,1300.75,-4.03,47.94,820.01,-918.21,15,26.1,Low,-8.93
43.74,21.72,80.34,10,70.33,-548.32,-711.2,0.24,10.52,-12.13,-4469.86,-1688.9,-1302.42,-2294.1,113.3,Rest,-222.81,-413.08,8239.08,17254.5,2600.76,-22.5,66.56,-11.19,-4306.17,10.22,-7805.18,2.63,50.68,757.96,-102.63,12,30.3,Very low,-3.47
18.99,-84.27,63.09,4,41.19,-373.58,1132.6,0.67,6.96,-8.99,-3311.48,-1750.72,-894.24,-2289.08,125.31,USA,-197.4,-605.58,5918.96,20090.04,1623.54,-48.21,58.38,-11.49,-3178.32,4.14,3772.66,0.06,52.1,547.44,-1847.64,15,27.9,Medium,608.01
157.32,-73.17,60.78,6,88.06,-496.66,-780.86,2.75,2.48,-10.04,-2456.3,-1189.76,-1294.54,-2425.14,119.94,UK,-183.57,-1331.9,2249.48,34791.27,-184.98,-39.15,59,-16.11,-4773.69,7.76,-4212.92,1.66,60.48,894.3,-1177.41,18,32.37,Very low,213.97
-16.56,-131.97,55.14,12,26,-485.52,-280.68,0.01,13.8,-11.99,-5086.9,-1455.35,-1401.36,-2322.9,77.36,Europe,-151.26,-1565.74,2699.5,28467.42,2378.46,-57.72,60.14,-13.77,-4568.01,4.34,4056.23,-0.69,43.28,707.88,-488.37,6,33.9,High,51.33
-32.55,-157.92,69.39,10,51.18,-559.02,-566.96,1.87,5.42,-10.94,-4705.06,-2040.18,-2101.76,-1765.82,97.59,UK,-162.81,-897.84,3677.38,41153.1,832.05,-50.52,78.08,-15.86,-3404.07,6.98,315.11,-3.69,55.68,887.82,-1631.79,9,29.61,Very high,344.55
24.63,-29.79,71.76,2,87.91,-411.84,-915.98,0.23,16.48,-7.26,-2822.94,-2004.54,-240.2,-1771.46,161.6,USA,-172.08,-1856.6,8137.68,20405.58,3040.11,-26.61,63.26,-19.74,-2390.01,13.62,2998.8,-5.6,59.64,1276.92,-1371.72,15,61.5,Medium,114.24
34.23,-87.48,78.39,12,77.16,-176.86,-173.46,14.35,11,-11.89,-3665.32,-1630.23,-1909.92,-2321.64,177.49,UK,-159.3,-672.3,4979.06,23981.34,1679.46,-64.98,59.62,-6.45,-3318.45,3.96,7902.22,-2.31,49.52,736.57,-624.6,15,33.09,Low,216.37
-19.74,-134.7,64.5,6,35.15,-393.04,73.48,0.07,3.98,-7.31,-2734.84,-2072.93,-1773.74,-1898.9,147.53,Europe,-241.35,-1112.32,5319.49,13323.69,2548.77,-41.22,80.48,-14.83,-1084.05,1.36,4557.35,-2.03,50.76,695.83,-648.45,15,33.27,Medium,108.64
10.26,37.59,71.22,6,57.5,-453.98,-998.36,0.02,12.1,-5.91,-3928.28,-1909.67,-2109.9,-2424.38,170.85,UK,-218.55,-1074.82,5997.22,40339.62,960.81,-67.74,57.7,-15.35,-2190.12,17.32,-1486.14,-4.63,62.24,499.06,-1707.51,9,17.46,Low,-8.93
-105.9,-68.58,79.83,4,61.48,-511.04,-1013.14,0.12,7.82,-5.87,-4193.2,-1426.78,-1479.14,-1394.7,190.49,Rest,-161.22,-1044.48,10446.2,19679.37,1201.02,-62.01,60.58,-11.59,-2342.55,2.88,1397.6,-3.81,52.82,678.06,-1163.79,9,40.65,High,216.22
-15.99,-283.44,56.37,2,58.52,-487.22,-257.48,0.12,15.98,-8.88,-2925.18,-1498.64,-2546.1,-2713.16,124.51,Europe,-338.49,-1146.82,3621.99,22776.9,3007.95,-50.04,60.18,-13.94,-2038.2,0.36,1429.47,-4.89,51.4,938.07,-2490.99,9,45.81,Very high,243.91
